Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN023;FN024
"Nonoai";12632;9267;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9339;NA;1669526.11;1669526.11;NA;1658230.43;136745.62;NA
"Nonoai";12601;9244;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9534;NA;1843028.12;1843028.12;NA;NA;60705.54;NA
"Nonoai";12074;9065;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9156;NA;1895758.5;1895758.5;NA;2026417.35;218375.89;NA
"Nonoai";12017;9022;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9116;NA;2124718.53;2124718.53;NA;2144346.37;30340.35;NA
"Nonoai";11962;8981;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9174;NA;2306647.46;2306647.46;NA;2392104.36;11606.3;NA
"Nonoai";12348;9271;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9981;NA;2430618.75;2430618.75;NA;2567548.2;47495.26;NA
"Nonoai";12321;9250;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";10133;NA;2746945;2746945;NA;2805274.33;20952.18;NA
"Nonoai";12295;9231;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";10607;NA;2988961.48;2988961.48;NA;3026967.96;111465.9;NA
"Nonoai";12270;9212;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9317;NA;3395543.97;3395543.97;NA;3426716.98;83996.19;NA
"Nonoai";12247;9195;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9296;NA;3753835.45;3753835.45;NA;3816938.67;92070.53;NA
"Nonoai";11760;8829;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8944;NA;3884623.31;3884623.31;NA;3970486.59;213369.84;NA
"Nonoai";11695;8780;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8905;NA;4173479.1;4173479.1;NA;4313958.19;87485.98;NA
"Nonoai";11633;8734;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8859;NA;4531830.27;4531830.27;NA;4660878.48;438554.39;NA
"Nova Araca";3281;1771;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3345;1806;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3236;2010;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3278;2036;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3313;2058;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3349;2080;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3425;2127;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3467;2153;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Araca";3508;2179;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2592;NA;499686.26;499686.26;NA;505250.71;2035.57;NA
"Nova Araca";3775;2577;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2729;NA;538563.05;538563.05;NA;541687.44;6712.17;NA
"Nova Araca";4000;2731;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2889;NA;560573.23;560573.23;NA;586745.33;712.06;NA
"Nova Araca";4075;2782;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2997;NA;612414.04;612414.04;NA;NA;107088.96;NA
"Nova Araca";4001;2880;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2874;NA;663123.23;663123.23;NA;694628.19;373243.97;NA
"Nova Araca";4060;2922;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2939;NA;733414.03;733414.03;NA;736213.01;6794.28;NA
"Nova Araca";4117;2963;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3002;NA;841396.61;841396.61;NA;875975.38;84832.92;NA
"Nova Araca";4289;3087;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3528;NA;940162.71;940162.71;NA;960402.12;308770.59;NA
"Nova Araca";4339;3123;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3631;NA;1100541.04;1100541.04;NA;1095528.8;124314.94;NA
"Nova Araca";4385;3156;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3903;NA;1221116.58;1221116.58;NA;1233479.69;10580.75;NA
"Nova Araca";4429;3188;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3188;NA;1446994.01;1446994.01;NA;1428157.25;194239.2;NA
"Nova Araca";4471;3218;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3218;NA;1470285.43;1470285.43;NA;1486819.83;102864.15;NA
"Nova Araca";4690;3376;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3376;NA;1542475.65;1542475.65;NA;1557624.56;3161.55;NA
"Nova Araca";4759;3426;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3426;NA;1670072.05;1670072.05;NA;1672012.11;98948.78;NA
"Nova Araca";4826;3474;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3474;NA;1775888.5;1775888.5;NA;1803324.73;4723.42;NA
"Nova Bassano";7735;3603;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Bassano";7939;3698;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Bassano";7836;3958;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Bassano";7964;4023;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4426;NA;214459.93;214459.93;NA;454452.52;35215.61;NA
"Nova Bassano";8062;4072;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4851;NA;524611.9;524611.9;NA;523398.7;12733.98;NA
"Nova Bassano";8167;4125;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4903;NA;655440.07;655440.07;NA;664957.07;15422.17;NA
"Nova Bassano";8387;4236;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5080;NA;713629.06;713629.06;23.98;711904.25;55020.67;NA
"Nova Bassano";8509;4298;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5316;NA;789746.24;789746.24;NA;784426.27;2386.95;NA
"Nova Bassano";8630;4359;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5005;NA;860560.07;860560.07;NA;882712.95;2320.13;NA
"Nova Bassano";8683;5210;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5081;NA;916021.59;916021.59;NA;924729.71;34029.25;NA
"Nova Bassano";9124;5475;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5238;NA;1012021.81;1012021.81;NA;1027004.11;1008.14;NA
"Nova Bassano";9249;5550;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5512;NA;1123261.71;1123261.71;NA;NA;373.43;NA
"Nova Bassano";8840;5514;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5108;NA;1186912.52;1186912.52;NA;1226245.63;90761.7;NA
"Nova Bassano";8918;5563;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5647;NA;1294938.38;1294938.38;NA;1301217.09;4182.77;NA
"Nova Bassano";8992;5609;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5457;NA;1449681.15;1449681.15;NA;1476993.01;5810.38;NA
"Nova Bassano";9343;5828;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5708;NA;1566414.73;1566414.73;NA;1587947.24;15290.11;NA
"Nova Bassano";9412;5871;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5994;NA;1782153.44;1782153.44;NA;1782828.62;75528.01;NA
"Nova Bassano";9478;5912;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6178;NA;1887688.98;1887688.98;NA;1896235.62;NA;NA
"Nova Bassano";9540;5951;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5951;NA;2110363.79;2110363.79;NA;2110559.11;220077.27;NA
"Nova Bassano";9599;5987;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5988;NA;2342218.28;2342218.28;NA;2340816.57;692.62;NA
"Nova Bassano";9824;6128;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6128;NA;2433463;2433463;NA;2462953.9;NA;NA
"Nova Bassano";9916;6185;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6185;NA;2665590.35;2665590.35;NA;2669894.3;NA;NA
"Nova Bassano";10005;6241;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6241;NA;2830954.89;2830954.89;NA;2880188.65;8515.71;NA
"Nova Brescia";4669;1348;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";4656;1345;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";4564;1486;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";3081;1003;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";3073;1001;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";3061;997;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";3035;988;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";3021;984;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Brescia";3007;979;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1334;NA;272907.19;272907.19;NA;278407.73;6401.14;NA
"Nova Brescia";3162;1428;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1386;NA;288552.12;288552.12;NA;287105.69;1348.17;NA
"Nova Brescia";3276;1479;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1437;NA;314044.26;314044.26;NA;315222.9;1372.48;NA
"Nova Brescia";3291;1486;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1494;NA;348583.12;348583.12;NA;NA;NA;NA
"Nova Brescia";3184;1511;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1464;NA;387059.69;387059.69;NA;389920.77;42509.43;NA
"Nova Brescia";3191;1514;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1571;NA;418464.07;418464.07;NA;421979.26;NA;NA
"Nova Brescia";3197;1517;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1540;NA;445525.33;445525.33;NA;506698.31;NA;NA
"Nova Brescia";3311;1571;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1583;NA;464840.45;464840.45;NA;465554.17;NA;NA
"Nova Brescia";3320;1576;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1623;NA;500761.49;500761.49;NA;501064.31;NA;NA
"Nova Brescia";3329;1580;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1637;NA;535092.31;535092.31;NA;531999.07;2674.67;NA
"Nova Brescia";3337;1584;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1584;NA;594180.78;594180.78;NA;595534.5;NA;NA
"Nova Brescia";3344;1587;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1587;NA;670543.65;670543.65;NA;659675.68;NA;NA
"Nova Brescia";3321;1576;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1576;NA;718505.62;718505.62;NA;725929.29;NA;NA
"Nova Brescia";3330;1580;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1580;NA;776580.89;776580.89;NA;758000;NA;NA
"Nova Brescia";3337;1584;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1584;NA;795149.2;795149.2;NA;823496.37;NA;NA
"Nova Esperanca do Sul";3841;2302;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";3869;2319;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";4010;2788;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";4063;2825;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";4099;2850;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";4140;2878;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";4226;2938;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";4274;2972;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Nova Esperanca do Sul";4321;3004;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3892;NA;522250.92;522250.92;NA;550316.1;2309.16;NA
"Nova Esperanca do Sul";4775;3634;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4023;NA;564785;564785;NA;579382.78;4582.44;NA
"Nova Esperanca do Sul";5075;3862;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4023;NA;630349.51;630349.51;NA;644237.96;4467.12;NA
"Nova Esperanca do Sul";5180;3942;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4092;NA;670061.56;670061.56;NA;NA;11974.16;NA
"Nova Esperanca do Sul";4671;3599;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3543;NA;717653.61;717653.61;NA;738612.42;NA;NA
"Nova Esperanca do Sul";4722;3638;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3661;NA;793136.7;793136.7;NA;806121.3;NA;NA
"Nova Esperanca do Sul";4771;3676;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3720;NA;831309.99;831309.99;NA;880079.12;NA;NA
"Nova Esperanca do Sul";4962;3823;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3833;NA;889913.1;889913.1;NA;916309.06;NA;NA
"Nova Esperanca do Sul";5006;3857;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3937;NA;1030642.32;1030642.32;NA;1051569.71;419.58;NA
"Nova Esperanca do Sul";5048;3889;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3998;NA;1125853.94;1125853.94;NA;1140492.07;35089.69;NA
