Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Cacapava do Sul";34654;26137;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26791;1191;7867662.75;7776969.94;90692.81;7934885.29;NA;130321.29;79508.1;NA
"Cacapava do Sul";34644;26130;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26130;1223;8908601.02;8825848.88;82752.14;8968816.13;NA;545067.3;NA;NA
"Cacapava do Sul";34634;26122;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26122;1219;9713026.97;9621397.88;91629.09;9811446.16;NA;192310.16;NA;NA
"Cacapava do Sul";33702;25419;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";25419;1223;10224837.02;10128068.85;96768.17;10457455.14;NA;165108.76;NA;NA
"Cacapava do Sul";33624;25360;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";25362;1228;10934677.65;10833991.34;100686.31;11166777.88;NA;69211.57;389449.39;NA
"Cacapava do Sul";33548;25303;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";25305;1236;11490754.31;11377691.15;113063.16;11825322.59;NA;1421064.46;869013.92;NA
"Cacequi";15478;12867;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";12874;NA;NA;645339;NA;665973;NA;118495;NA;NA
"Cachoeira do Sul";87697;72249;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cachoeira do Sul";88344;72782;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cachoeira do Sul";87873;74119;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cachoeira do Sul";88146;74349;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cachoeira do Sul";88384;74550;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";75479;20588;8253108.7;7018402.72;1234705.98;7861305.15;NA;55409.53;NA;NA
"Cachoeira do Sul";88622;74751;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";77070;20885;9610701.85;8191990.97;1418710.88;9004743.48;NA;52800.88;4608.21;NA
"Cachoeira do Sul";89120;75171;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";78184;20971;11098160.54;9468708.19;1629452.35;10708947.29;NA;41180.51;3324.79;NA
"Cachoeira do Sul";89395;75403;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";79086;20993;12079487.92;10331506.36;1747981.56;12454176.69;NA;258218.09;385208.84;NA
"Cachoeira do Sul";89669;75634;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71640;19521;12968324.71;11080004.56;1888320.15;13134175.91;NA;106784.32;55601.6;NA
"Cachoeira do Sul";84629;71878;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";72413;19734;13845566.64;11848216.04;1997350.6;13632002.81;NA;54557.78;6994.27;NA
"Cachoeira do Sul";86750;73679;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";69528;18949;14871429.46;12767214.98;2104214.48;15035573.1;NA;198587.2;7151.68;NA
"Cachoeira do Sul";86557;73516;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";70166;19038;15932292.42;13717412.71;2214879.71;NA;NA;333513.42;NA;NA
"Cachoeira do Sul";83827;71700;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";68162;21064;16802006.78;14452777.42;2349229.36;17507353.98;NA;1377492.99;1470432.19;NA
"Cachoeira do Sul";83517;71435;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71596;20357;18466599.29;15837641.49;2628957.8;18607584.98;NA;694038.5;3922462.69;NA
"Cachoeira do Sul";83217;71178;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71350;20919;20139243.23;17264766.23;2874477;21007636.54;NA;202931.74;4817409.62;NA
"Cachoeira do Sul";85955;73520;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";72093;21133;21109303.49;18158308.97;2950994.52;21800498.38;NA;NA;4650379.54;NA
"Cachoeira do Sul";85830;73413;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71969;21285;23806291.06;20531312.9;3274978.16;24264819.54;NA;390996.26;6848338.28;NA
"Cachoeira do Sul";85712;73312;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";73533;21835;25864501.83;21539611.34;4324890.49;24764496.35;NA;386623.2;4430885.84;NA
"Cachoeira do Sul";85600;73217;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";73993;22199;28034272.03;24254503.19;3779768.84;27977464.71;NA;407980.17;3408895.18;NA
"Cachoeira do Sul";85495;73127;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";73972;22647;31253252.82;27098419.96;4154832.86;31395007.31;NA;1391779.27;2230030.12;NA
"Cachoeira do Sul";82547;70605;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71455;23400;32364161.45;28044186.38;4319975.07;32640033.04;NA;1092211.64;1435071.23;NA
"Cachoeira do Sul";82201;70309;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71135;25168;34377575.85;29695714.76;4681861.09;34835934.37;NA;199988.13;1117937.25;NA
"Cachoeira do Sul";81869;70025;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";70885;27810;37103395.3;31565028;5538367.3;37330472.5;NA;252053.05;177105.54;NA
"Cachoeirinha";101060;100646;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";193975;27043;NA;11240671;578980;13035736;NA;82499;13080524;NA
"Cachoeirinha";103240;102817;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";181943;23255;NA;13501445.44;679551.64;13354082.78;NA;53009.49;257337.97;NA
"Cachoeirinha";107564;107564;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";191802;24021;NA;13780166.34;985396.83;13990740.37;NA;127804.56;279593.86;NA
"Cachoeirinha";111639;111639;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";193300;60057;17235316.66;16143434.95;1091881.71;17260788.42;NA;211878.63;1291746.56;NA
"Cachoeirinha";113531;113531;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";113185;46415;NA;11947231.32;1506732.21;14463989.46;NA;139560.78;1165526.44;NA
"Cachoeirinha";117501;117501;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";115965;48023;15070576.93;13065838.02;2004738.91;15620364.6;NA;15677.13;318847.79;NA
"Cachoeirinha";119699;119699;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";117637;48248;17239447.64;14860107.38;2379340.26;17331854.14;NA;426428.61;NA;NA
"Cachoeirinha";121880;121880;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";97708;40668;18527369.12;15826867.98;2700501.14;19223580.06;NA;713916.85;NA;NA
"Cachoeirinha";112603;112603;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";97231;40132;20425770.16;17483206.32;2942563.84;21114155.28;NA;423790.2;32516.41;NA
"Cachoeirinha";117203;117203;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";99017;40177;23310228.85;20083307.7;3226921.15;24117701.08;NA;191614.3;5776.84;NA
"Cachoeirinha";118089;118089;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";101416;40448;25179441.1;21704033.3;3475407.8;NA;NA;1153654.03;NA;NA
"Cachoeirinha";118278;118278;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";99661;40824;27830497.28;24155567.52;3674929.76;29145632.42;NA;1080987.26;176314.14;NA
"Cachoeirinha";119101;119101;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";119101;48130;31682314.04;27370774.15;4311539.89;32124384.2;NA;495673.78;63421.96;NA
"Cachoeirinha";119896;119896;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";109482;52115;35691273.84;30333983.18;5357290.66;36779992.55;NA;286674.04;NA;NA
"Cachoeirinha";124472;124472;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";114997;57187;38541211.75;32307844.84;6233366.91;39777432.33;NA;140066.39;1103074.15;NA
"Cachoeirinha";125246;125246;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";118844;61055;43569921.52;36299951.09;7269970.43;44091487.87;NA;614643.64;1659270.2;NA
"Cachoeirinha";125975;125975;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";125975;65226;46755276.21;37081320.14;9673956.07;45364844.07;NA;401240.15;324203.82;NA
"Cachoeirinha";126666;126666;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";126666;72492;51375309.29;42328138.18;9047171.11;51122814.82;NA;1308979.47;3280247.93;NA
"Cachoeirinha";127318;127318;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";127318;77521;56079446.38;45890210.97;10189235.41;56733749.93;NA;3994497.5;7853149.24;NA
"Cachoeirinha";129307;129307;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";129307;83539;58155886.02;47422195.23;10733690.79;59404463.58;NA;5092471.18;15773415.87;NA
"Cachoeirinha";130293;130293;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";130293;89163;63656051.29;51548502.12;12107549.17;64764787.64;NA;1291337.2;9918337.84;NA
"Cachoeirinha";131240;131240;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";131240;99881;70872894.72;56179507.01;14693387.71;70919957.52;NA;1010547.18;4356903.59;NA
"Camaqua";58466;39439;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Campo Bom";51687;49779;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";53047;NA;NA;3707668;NA;4059661;NA;34420;NA;NA
"Campo Bom";52068;50146;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";50717;NA;NA;5384317.59;146.84;4149290.21;NA;108504.2;NA;NA
"Campo Bom";60074;57338;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";47253;9;10880478.97;10880478.97;NA;11453647.55;NA;328452.34;174643.65;NA
"Campo Bom";60539;57782;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";57758;26;12051134.32;12050213.71;920.61;12158604.21;NA;1868642.42;319467.46;NA
"Campo Bom";60989;58211;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";49157;24;13099544.43;13097915.19;1629.24;13450478.56;NA;369922.42;10733.64;NA
"Campo Bom";63339;60454;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";50108;97;13992630.11;13990706.6;1923.51;14314172.82;NA;2674261.47;34518.38;NA
"Campo Bom";63767;60863;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";50282;97;15381040.69;15373633.09;7407.6;15483298.65;NA;8054459.38;207724.68;NA
"Campo Bom";64171;61248;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";50676;97;15767716.89;15757453.23;10263.66;15846329.86;NA;6225888.09;0.01;NA
"Campo Bom";64553;61613;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";51529;94;17559475.54;17551960.91;7514.63;17386315.69;NA;6523597;NA;NA
"Campo Bom";64914;61958;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";51447;91;18661280.33;18653766.83;7513.5;18783012.91;NA;8230776.4;2207331.95;NA
"Campo Bom";66156;63143;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";51891;91;19186199.13;19178159.49;8039.64;19464442.16;NA;4855509.33;4708458.89;NA
"Campo Bom";66712;63674;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";52698;91;20478918.14;20470461.27;8456.87;20702019.46;NA;5961475.15;2261764.22;NA
"Campo Bom";69458;66295;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";53378;91;22440042.31;22430756.19;9286.12;22445962.79;NA;2173082.75;298301.91;NA
"Candelaria";28923;12662;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Canela";32320;30237;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Canela";38318;34961;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";41849;4382;7481677.33;7081408.28;400269.05;7622713.47;NA;283003.88;15360;NA
"Canela";40449;36905;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";38177;4207;8008930.76;7578945.35;429985.41;8208558.89;NA;118253.28;NA;NA
"Canela";41115;37513;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";39485;4553;9077396.24;8607077.45;470318.79;NA;NA;129889.84;1125966.16;NA
"Canela";39229;35831;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";38314;4927;9942455.98;9431561.42;510894.56;10308254.66;NA;116028.38;69923.67;NA
"Canela";39660;36225;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36220;4681;11045740.72;10473922.33;571818.39;11129664.85;NA;42237.31;127691.29;NA
"Canela";40076;36605;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36585;4995;12531427.24;11846511.43;684915.81;12924777.83;NA;258904.21;1041502.19;NA
"Canela";41682;38072;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";41651;5068;13498574.41;12773318.51;725255.9;13750832.46;NA;110563.92;1164009.92;NA
"Canela";42057;38414;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";42057;5324;15115867.09;14294743.23;821123.86;15319040.44;NA;122330.18;2248239.87;NA
"Canela";42411;38737;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";42411;5907;16636795.7;15489027.82;1147767.88;16424242.41;NA;200368.69;661965.41;NA
"Canela";42746;39043;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";39043;6423;19215882.48;18124146.68;1091735.8;19332827.29;NA;290294.17;547875.62;NA
"Canela";43062;39332;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";39332;6807;21242652.21;20011121.9;1231530.31;21353883.4;NA;490518.22;275821.76;NA
"Canela";44489;40635;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";40635;6996;22221599.28;20929357.75;1292241.53;22582538.54;NA;1071815.25;NA;NA
"Canela";44998;41100;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";41100;7704;24141929.55;23012373.25;1129556.3;24492958.42;NA;7382719.2;219410.57;NA
