"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"Vol_agua_tratada";"ES006";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
7620;TRUE;"São Martinho da Serra";"431912";3234;952;26;"43191211";"Prefeitura Municipal de São Martinho da Serra";"Água";"Administração pública direta";2009;NA;NA;NA;299841,37;299841,37;NA;299841,37;NA;NA;NA;NA;NA
7619;TRUE;"São Martinho da Serra";"431912";3231;951;27;"43191211";"Prefeitura Municipal de São Martinho da Serra";"Água";"Administração pública direta";2015;NA;NA;NA;232655,33;232655,33;NA;232655,33;NA;NA;NA;NA;NA
7647;TRUE;"São Miguel das Missões";"431915";7429;2588;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7646;TRUE;"São Miguel das Missões";"431915";7432;2589;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7645;TRUE;"São Miguel das Missões";"431915";7682;3088;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7644;TRUE;"São Miguel das Missões";"431915";7355;2957;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7643;TRUE;"São Miguel das Missões";"431915";7378;2966;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7642;TRUE;"São Miguel das Missões";"431915";7403;2976;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7641;TRUE;"São Miguel das Missões";"431915";7456;2997;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7640;TRUE;"São Miguel das Missões";"431915";7485;3009;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7639;TRUE;"São Miguel das Missões";"431915";7514;3020;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3180;NA;NA;NA;457713,6;457713,6;NA;492638,76;NA;2249,98;NA;NA;NA
7638;TRUE;"São Miguel das Missões";"431915";7382;3537;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3306;NA;NA;NA;507664,33;507664,33;NA;501918,07;NA;2826,62;NA;NA;NA
7637;TRUE;"São Miguel das Missões";"431915";7632;3657;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3248;NA;NA;NA;568117,49;568117,49;NA;604442,15;NA;4464,24;NA;NA;NA
7636;TRUE;"São Miguel das Missões";"431915";7656;3668;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3461;NA;NA;NA;639126,14;639126,14;NA;NA;NA;NA;NA;NA;NA
7635;TRUE;"São Miguel das Missões";"431915";7421;3727;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3260;NA;NA;NA;662603,62;662603,62;NA;711196,34;NA;1432,75;NA;NA;NA
7634;TRUE;"São Miguel das Missões";"431915";7429;3731;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3815;NA;NA;NA;713950,5;713950,5;NA;734135,83;NA;965,13;NA;NA;NA
7633;TRUE;"São Miguel das Missões";"431915";7436;3735;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3556;NA;NA;NA;821114,75;821114,75;NA;870205,21;NA;2786,09;NA;NA;NA
7632;TRUE;"São Miguel das Missões";"431915";7698;3866;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3734;NA;NA;NA;920526,59;920526,59;NA;951016,87;NA;1639,11;NA;NA;NA
7631;TRUE;"São Miguel das Missões";"431915";7714;3874;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3780;NA;NA;NA;1087158,56;1087158,56;NA;1100201,53;NA;NA;NA;NA;NA
7630;TRUE;"São Miguel das Missões";"431915";7728;3881;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3849;NA;NA;NA;1184262,4;1184262,4;NA;1190240,46;NA;105781,18;NA;NA;NA
7629;TRUE;"São Miguel das Missões";"431915";7742;3888;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3888;NA;NA;NA;1383450,09;1383450,09;NA;1372371,37;NA;5766;NA;NA;NA
7628;TRUE;"São Miguel das Missões";"431915";7754;3894;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3894;NA;NA;NA;1548317,74;1548317,74;NA;1579119,54;NA;530954,02;NA;NA;NA
7627;TRUE;"São Miguel das Missões";"431915";7663;3849;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3849;NA;NA;NA;1628756,58;1628756,58;NA;1701781,59;NA;3783,16;NA;NA;NA
7626;TRUE;"São Miguel das Missões";"431915";7673;3854;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3854;NA;NA;NA;1739091,98;1739091,98;NA;1794407,63;NA;4315,6;NA;NA;NA
7625;TRUE;"São Miguel das Missões";"431915";7683;3859;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3859;NA;NA;NA;1906892,2;1906892,2;NA;1972989,96;NA;2966,67;NA;NA;NA
7670;TRUE;"São Nicolau";"431920";6260;3658;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7669;TRUE;"São Nicolau";"431920";6132;3583;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7668;TRUE;"São Nicolau";"431920";6406;4010;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7667;TRUE;"São Nicolau";"431920";6347;3973;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7666;TRUE;"São Nicolau";"431920";6308;3949;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3311;NA;NA;NA;271345,01;271345,01;NA;272959,2;NA;16860,7;NA;NA;NA
7665;TRUE;"São Nicolau";"431920";6262;3920;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3346;NA;NA;NA;316873,5;316873,5;NA;302428,94;NA;2003,95;NA;NA;NA
7664;TRUE;"São Nicolau";"431920";6166;3860;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3401;NA;NA;NA;350695,23;350695,23;NA;347851,47;NA;538,46;NA;NA;NA
7663;TRUE;"São Nicolau";"431920";6113;3827;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3426;NA;NA;NA;393955,57;393955,57;NA;392821,08;NA;1299,51;NA;NA;NA
7662;TRUE;"São Nicolau";"431920";6060;3793;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2995;NA;NA;NA;437121,56;437121,56;NA;460060,69;NA;2105,63;NA;NA;NA
7661;TRUE;"São Nicolau";"431920";5909;3808;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3052;NA;NA;NA;436447,96;436447,96;NA;442829,84;NA;1413,3;NA;NA;NA
7660;TRUE;"São Nicolau";"431920";6006;3871;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3037;NA;NA;NA;499816,97;499816,97;NA;517751,16;NA;403,13;NA;NA;NA
7659;TRUE;"São Nicolau";"431920";5959;3840;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3146;NA;NA;NA;552870,43;552870,43;NA;NA;NA;986,92;NA;NA;NA
7658;TRUE;"São Nicolau";"431920";5727;3692;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2876;NA;NA;NA;586088,49;586088,49;NA;658288,16;NA;633,62;NA;NA;NA
7657;TRUE;"São Nicolau";"431920";5675;3658;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3713;NA;NA;NA;657018,83;657018,83;NA;661524,98;NA;NA;NA;NA;NA
7656;TRUE;"São Nicolau";"431920";5625;3626;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3032;NA;NA;NA;720546,27;720546,27;NA;780120,92;NA;231,61;NA;NA;NA
7655;TRUE;"São Nicolau";"431920";5794;3735;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3161;NA;NA;NA;760111,59;760111,59;NA;767074,76;NA;20272,41;NA;NA;NA
7654;TRUE;"São Nicolau";"431920";5762;3715;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3513;NA;NA;NA;890667,47;890667,47;NA;909965,3;NA;6630,18;NA;NA;NA
7653;TRUE;"São Nicolau";"431920";5732;3695;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3589;NA;NA;NA;898183,17;898183,17;NA;923467,81;NA;NA;NA;NA;NA
7652;TRUE;"São Nicolau";"431920";5704;3677;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3647;NA;NA;NA;1042261,09;1042261,09;NA;1028209,37;NA;5868,57;NA;NA;NA
7651;TRUE;"São Nicolau";"431920";5677;3660;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3660;NA;NA;NA;1211989,56;1211989,56;NA;1210989,31;NA;9699,47;NA;NA;NA
7650;TRUE;"São Nicolau";"431920";5325;3433;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3433;NA;NA;NA;1223124,64;1223124,64;NA;1282715,33;NA;545,82;NA;NA;NA
7649;TRUE;"São Nicolau";"431920";5265;3394;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3394;NA;NA;NA;1235690,01;1235690,01;NA;1286545,9;NA;NA;NA;NA;NA
7648;TRUE;"São Nicolau";"431920";5208;3357;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3357;NA;NA;NA;1347592,79;1347592,79;NA;1384942,68;NA;40122,18;NA;NA;NA
7689;TRUE;"São Paulo das Missões";"431930";6906;1918;9;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6668;NA;NA;NA;11256,74;11256,74;NA;NA;NA;63368;NA;NA;NA
7688;TRUE;"São Paulo das Missões";"431930";6775;1882;10;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";12378;NA;NA;NA;131123,31;131123,31;NA;131123,31;NA;15384,27;NA;NA;NA
7687;TRUE;"São Paulo das Missões";"431930";6502;1806;11;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";5591;NA;NA;NA;168286,04;168286,04;NA;168286,01;NA;189123,84;NA;NA;NA
7686;TRUE;"São Paulo das Missões";"431930";6350;1764;12;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";5700;NA;NA;NA;175364,29;175364,29;NA;175364,29;NA;50806,79;NA;NA;NA
7685;TRUE;"São Paulo das Missões";"431930";6200;1722;13;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";5895;NA;NA;NA;190128,5;190128,5;NA;198473,14;NA;23708,72;NA;NA;NA
7684;TRUE;"São Paulo das Missões";"431930";6690;2114;14;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6090;NA;NA;NA;200031,33;200031,33;NA;210686,39;NA;60751,84;NA;NA;NA
7683;TRUE;"São Paulo das Missões";"431930";6811;2152;15;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6305;NA;NA;NA;215770,71;215770,71;NA;215770,71;NA;60207,5;NA;NA;NA
7682;TRUE;"São Paulo das Missões";"431930";6767;2138;16;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6305;NA;NA;NA;239277;239277;NA;239277;NA;26831;NA;NA;NA
7681;TRUE;"São Paulo das Missões";"431930";6364;2199;17;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6364;NA;NA;NA;246102,74;246102,74;NA;246102,74;NA;31059,32;NA;NA;NA
7680;TRUE;"São Paulo das Missões";"431930";6301;2177;18;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6301;NA;NA;NA;273481,05;273481,05;NA;273481,05;NA;NA;NA;NA;NA
7679;TRUE;"São Paulo das Missões";"431930";6240;2156;19;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6240;NA;NA;NA;306765,03;306765,03;NA;306765,03;NA;NA;NA;NA;NA
7678;TRUE;"São Paulo das Missões";"431930";6425;2220;20;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6425;NA;NA;NA;337727,09;337727,09;NA;337727,09;NA;NA;NA;NA;NA
7677;TRUE;"São Paulo das Missões";"431930";6385;2206;21;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6385;NA;NA;NA;368715,33;368715,33;NA;368715,33;NA;NA;NA;NA;NA
7676;TRUE;"São Paulo das Missões";"431930";6348;2193;22;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6348;NA;NA;NA;387703,3;387703,3;NA;387703,3;NA;NA;NA;NA;NA
7675;TRUE;"São Paulo das Missões";"431930";6313;2181;23;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6313;NA;NA;NA;425759,21;425759,21;NA;425759,21;NA;NA;NA;NA;NA
7674;TRUE;"São Paulo das Missões";"431930";6280;2170;24;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";6280;NA;NA;NA;466514,37;466514,37;NA;466514,37;NA;NA;NA;NA;NA
7673;TRUE;"São Paulo das Missões";"431930";5863;2026;25;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";5863;NA;NA;NA;504916,64;504916,64;NA;504916,64;NA;NA;NA;NA;NA
7672;TRUE;"São Paulo das Missões";"431930";5790;2001;26;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";5790;NA;NA;NA;764426,02;764426,02;NA;764426,02;NA;NA;NA;NA;NA
7671;TRUE;"São Paulo das Missões";"431930";5720;1976;27;"43193011";"Prefeitura Municipal de São Paulo das Missões";"Água";"Administração pública direta";5720;NA;NA;NA;800450,2;800450,2;NA;800450,2;NA;NA;NA;NA;NA
7712;TRUE;"São Pedro da Serra";"431935";2585;1198;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7711;TRUE;"São Pedro da Serra";"431935";2635;1222;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7710;TRUE;"São Pedro da Serra";"431935";2843;1201;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7709;TRUE;"São Pedro da Serra";"431935";2928;1237;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7708;TRUE;"São Pedro da Serra";"431935";2998;1266;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7707;TRUE;"São Pedro da Serra";"431935";3071;1297;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7706;TRUE;"São Pedro da Serra";"431935";3222;1361;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7705;TRUE;"São Pedro da Serra";"431935";3306;1397;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7704;TRUE;"São Pedro da Serra";"431935";3389;1432;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1754;NA;NA;NA;257684,8;257684,8;NA;266291,98;NA;5781,38;NA;NA;NA
7703;TRUE;"São Pedro da Serra";"431935";3117;1437;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1797;NA;NA;NA;276748,12;276748,12;NA;279740,82;NA;8797,1;NA;NA;NA
7702;TRUE;"São Pedro da Serra";"431935";3270;1508;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1843;NA;NA;NA;319663,87;319663,87;NA;317017,15;NA;NA;NA;NA;NA
7701;TRUE;"São Pedro da Serra";"431935";3311;1526;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1918;NA;NA;NA;335329,18;335329,18;NA;NA;NA;NA;NA;NA;NA
7700;TRUE;"São Pedro da Serra";"431935";3315;1429;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1810;NA;NA;NA;360190,45;360190,45;NA;368255,72;NA;471,99;NA;NA;NA
7699;TRUE;"São Pedro da Serra";"431935";3352;1445;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1450;NA;NA;NA;404509,73;404509,73;NA;407912,36;NA;NA;NA;NA;NA
7698;TRUE;"São Pedro da Serra";"431935";3387;1460;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1469;NA;NA;NA;444395,63;444395,63;NA;453646,12;NA;NA;NA;NA;NA
7697;TRUE;"São Pedro da Serra";"431935";3522;1518;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2029;NA;NA;NA;484424,01;484424,01;NA;490960,93;NA;407,13;NA;NA;NA
7696;TRUE;"São Pedro da Serra";"431935";3554;1532;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2070;NA;NA;NA;544016,6;544016,6;NA;548837,6;NA;NA;NA;NA;NA
